Date/Time,Electricity:Facility [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Total:Electricity(kW)
 09/01  24:00:00,0.669550989,0.04160804,0.04160804,0.04160804,0.159561679,0.034764424,0.097916052,0.318588794,1.405206058
 09/02  01:00:00,0.570209927,0.055726465,0.055726465,0.055726465,0.095737041,0.020858662,0.0874394,0.293336359,1.234760784
 09/02  02:00:00,0.533834891,0.074761278,0.074761278,0.074761278,0.06382468,0.01390577,0.074295805,0.289935358,1.200080338
 09/02  03:00:00,0.533417776,0.087160665,0.087160665,0.087160665,0.06382468,0.01390577,0.065560505,0.285854156,1.224044882
 09/02  04:00:00,0.539658829,0.093553259,0.093553259,0.093553259,0.06382468,0.01390577,0.076207143,0.275055977,1.249312176
 09/02  05:00:00,0.589906189,0.093111374,0.093111374,0.093111374,0.068383583,0.01489904,0.089459828,0.306940364,1.348923126
 09/02  06:00:00,0.773433714,0.099991157,0.099991157,0.099991157,0.12764936,0.027811543,0.146230247,0.354639407,1.729737742
 09/02  07:00:00,1.019528519,0.086249544,0.086249544,0.086249544,0.241622011,0.05264328,0.230070744,0.37683094,2.179444126
 09/02  08:00:00,0.96632318,0.084408086,0.084408086,0.084408086,0.200591887,0.043703861,0.301918552,0.318588794,2.084350532
 09/02  09:00:00,0.87135364,0.085504448,0.085504448,0.085504448,0.100295943,0.021851931,0.375444493,0.271144826,1.896604177
 09/02  10:00:00,0.887491064,0.101174084,0.101174084,0.101174084,0.077501396,0.016885578,0.397296302,0.277521703,1.960218295
 09/02  11:00:00,0.880027084,0.077817546,0.077817546,0.077817546,0.077501396,0.016885578,0.413103835,0.277606728,1.898577259
 09/02  12:00:00,0.84677494,0.064526869,0.064526869,0.064526869,0.077501396,0.016885578,0.397818745,0.272930352,1.805491618
 09/02  13:00:00,0.794625951,0.038147191,0.038147191,0.038147191,0.077501396,0.016885578,0.362611656,0.28236813,1.648434284
 09/02  14:00:00,0.76330027,0.020178669,0.020178669,0.020178669,0.077501396,0.016885578,0.333354816,0.298267811,1.549845878
 09/02  15:00:00,0.769765615,0.005334095,0.005334095,0.005334095,0.077501396,0.016885578,0.338084853,0.314847692,1.533087419
 09/02  16:00:00,0.874881268,0.001333405,0.001333405,0.001333405,0.086619235,0.018872124,0.378534864,0.372409639,1.735317345
 09/02  17:00:00,1.085808811,0.006518326,0.006518326,0.006518326,0.12764936,0.027811543,0.454299389,0.452418194,2.167542275
 09/02  18:00:00,1.243408743,0,0,0,0.237063108,0.051650011,0.416394015,0.491189608,2.439705485
 09/02  19:00:00,1.400549908,0,0,0,0.433096009,0.094360586,0.34897705,0.507004264,2.783987817
 09/02  20:00:00,1.646617627,0,0,0,0.647364604,0.141044253,0.316662375,0.524434395,3.276123254
 09/02  21:00:00,1.566298313,0.001506796,0.001506796,0.001506796,0.601775576,0.131111547,0.302601603,0.512190791,3.118498218
 09/02  22:00:00,1.273861012,0.019083639,0.019083639,0.019083639,0.45133162,0.098333661,0.244764603,0.44323549,2.568777303
 09/02  23:00:00,0.983869448,0.036010027,0.036010027,0.036010027,0.314564538,0.06853558,0.16248391,0.385163393,2.02264695
 09/02  24:00:00,0.682693574,0.048176942,0.048176942,0.048176942,0.159561679,0.034764424,0.104489735,0.318588794,1.444629032
 09/03  01:00:00,0.571964267,0.057480805,0.057480805,0.057480805,0.095737041,0.020858662,0.0874394,0.293336359,1.241778144
 09/03  02:00:00,0.524596545,0.065522932,0.065522932,0.065522932,0.06382468,0.01390577,0.074295805,0.289935358,1.163126954
 09/03  03:00:00,0.517995889,0.071738779,0.071738779,0.071738779,0.06382468,0.01390577,0.065560505,0.285854156,1.162357337
 09/03  04:00:00,0.518876692,0.072771122,0.072771122,0.072771122,0.06382468,0.01390577,0.076207143,0.275055977,1.166183628
 09/03  05:00:00,0.568910705,0.07211589,0.07211589,0.07211589,0.068383583,0.01489904,0.089459828,0.306940364,1.26494119
 09/03  06:00:00,0.748117402,0.074674845,0.074674845,0.074674845,0.12764936,0.027811543,0.146230247,0.354639407,1.628472494
 09/03  07:00:00,1.00491875,0.071639775,0.071639775,0.071639775,0.241622011,0.05264328,0.230070744,0.37683094,2.12100505
 09/03  08:00:00,0.9465407,0.064625606,0.064625606,0.064625606,0.200591887,0.043703861,0.301918552,0.318588794,2.005220612
 09/03  09:00:00,0.849032316,0.063183123,0.063183123,0.063183123,0.100295943,0.021851931,0.375444493,0.271144826,1.807318878
 09/03  10:00:00,0.861461871,0.075144891,0.075144891,0.075144891,0.077501396,0.016885578,0.397296302,0.277521703,1.856101523
 09/03  11:00:00,0.858737542,0.056528004,0.056528004,0.056528004,0.077501396,0.016885578,0.413103835,0.277606728,1.813419091
 09/03  12:00:00,0.832184787,0.049936716,0.049936716,0.049936716,0.077501396,0.016885578,0.397818745,0.272930352,1.747131006
 09/03  13:00:00,0.776825146,0.020346386,0.020346386,0.020346386,0.077501396,0.016885578,0.362611656,0.28236813,1.577231064
 09/03  14:00:00,0.745287858,0.002166257,0.002166257,0.002166257,0.077501396,0.016885578,0.333354816,0.298267811,1.47779623
 09/03  15:00:00,0.76443152,0,0,0,0.077501396,0.016885578,0.338084853,0.314847692,1.511751039
 09/03  16:00:00,0.873547862,0,0,0,0.086619235,0.018872124,0.378534864,0.372409639,1.729983724
 09/03  17:00:00,1.079290485,0,0,0,0.12764936,0.027811543,0.454299389,0.452418194,2.141468971
 09/03  18:00:00,1.243408743,0,0,0,0.237063108,0.051650011,0.416394015,0.491189608,2.439705485
 09/03  19:00:00,1.400549908,0,0,0,0.433096009,0.094360586,0.34897705,0.507004264,2.783987817
 09/03  20:00:00,1.646617627,0,0,0,0.647364604,0.141044253,0.316662375,0.524434395,3.276123254
 09/03  21:00:00,1.564791517,0,0,0,0.601775576,0.131111547,0.302601603,0.512190791,3.112471034
 09/03  22:00:00,1.255166965,0.000389592,0.000389592,0.000389592,0.45133162,0.098333661,0.244764603,0.44323549,2.494001115
 09/03  23:00:00,0.96365423,0.015794808,0.015794808,0.015794808,0.314564538,0.06853558,0.16248391,0.385163393,1.941786075
 09/03  24:00:00,0.667053036,0.032536404,0.032536404,0.032536404,0.159561679,0.034764424,0.104489735,0.318588794,1.38206688
 09/04  01:00:00,0.553496239,0.042959801,0.042959801,0.042959801,0.095737041,0.020858662,0.083492376,0.293336359,1.17580008
 09/04  02:00:00,0.508810792,0.052348417,0.052348417,0.052348417,0.06382468,0.01390577,0.071684567,0.289935358,1.105206418
 09/04  03:00:00,0.502323526,0.057431819,0.057431819,0.057431819,0.06382468,0.01390577,0.064195101,0.285854156,1.10239869
 09/04  04:00:00,0.503216135,0.05978172,0.05978172,0.05978172,0.06382468,0.01390577,0.073535988,0.275055977,1.10888371
 09/04  05:00:00,0.552458142,0.05976002,0.05976002,0.05976002,0.068383583,0.01489904,0.085363135,0.306940364,1.207324324
 09/04  06:00:00,0.719104052,0.056287007,0.056287007,0.056287007,0.12764936,0.027811543,0.135604735,0.354639407,1.533670118
 09/04  07:00:00,0.971932548,0.059814934,0.059814934,0.059814934,0.241622011,0.05264328,0.208909382,0.37683094,2.031382963
 09/04  08:00:00,0.903816089,0.054338296,0.054338296,0.054338296,0.200591887,0.043703861,0.269481251,0.318588794,1.89919677
 09/04  09:00:00,0.796370922,0.055552787,0.055552787,0.055552787,0.100295943,0.021851931,0.330413434,0.271144826,1.686735417
 09/04  10:00:00,0.801143948,0.065743197,0.065743197,0.065743197,0.077501396,0.016885578,0.346380073,0.277521703,1.716662289
 09/04  11:00:00,0.789667408,0.03994663,0.03994663,0.03994663,0.077501396,0.016885578,0.360615076,0.277606728,1.642116076
 09/04  12:00:00,0.755916972,0.021479407,0.021479407,0.021479407,0.077501396,0.016885578,0.350008239,0.272930352,1.537680758
 09/04  13:00:00,0.721170979,0.008280252,0.008280252,0.008280252,0.077501396,0.016885578,0.319023623,0.28236813,1.441790462
 09/04  14:00:00,0.703996029,0,0,0,0.077501396,0.016885578,0.294229244,0.298267811,1.390880058
 09/04  15:00:00,0.727372547,0,0,0,0.077501396,0.016885578,0.301025881,0.314847692,1.437633094
 09/04  16:00:00,0.837629943,0,0,0,0.086619235,0.018872124,0.342616945,0.372409639,1.658147886
 09/04  17:00:00,1.043938555,0,0,0,0.12764936,0.027811543,0.418947459,0.452418194,2.070765111
 09/04  18:00:00,1.209098427,0,0,0,0.237063108,0.051650011,0.3820837,0.491189608,2.371084854
 09/04  19:00:00,1.366305154,0,0,0,0.433096009,0.094360586,0.314732295,0.507004264,2.715498308
 09/04  20:00:00,1.611762257,0,0,0,0.647364604,0.141044253,0.281807005,0.524434395,3.206412514
 09/04  21:00:00,1.52918466,0,0,0,0.601775576,0.131111547,0.266994745,0.512190791,3.041257319
 09/04  22:00:00,1.226484161,0,0,0,0.45133162,0.098333661,0.216471391,0.44323549,2.435856323
 09/04  23:00:00,0.935127512,0.002802936,0.002802936,0.002802936,0.314564538,0.06853558,0.146949065,0.385163393,1.858748896
 09/04  24:00:00,0.644252352,0.016309403,0.016309403,0.016309403,0.159561679,0.034764424,0.097916052,0.318588794,1.30401151
 09/05  01:00:00,0.53865168,0.028115243,0.028115243,0.028115243,0.095737041,0.020858662,0.083492376,0.293336359,1.116421847
 09/05  02:00:00,0.493755139,0.037292765,0.037292765,0.037292765,0.06382468,0.01390577,0.071684567,0.289935358,1.044983809
 09/05  03:00:00,0.487924392,0.043032685,0.043032685,0.043032685,0.06382468,0.01390577,0.064195101,0.285854156,1.044802154
 09/05  04:00:00,0.490580454,0.04714604,0.04714604,0.04714604,0.06382468,0.01390577,0.073535988,0.275055977,1.058340989
 09/05  05:00:00,0.542443173,0.049745051,0.049745051,0.049745051,0.068383583,0.01489904,0.085363135,0.306940364,1.167264448
 09/05  06:00:00,0.718649575,0.05583253,0.05583253,0.05583253,0.12764936,0.027811543,0.135604735,0.354639407,1.53185221
 09/05  07:00:00,0.959701478,0.047583864,0.047583864,0.047583864,0.241622011,0.05264328,0.208909382,0.37683094,1.982458683
 09/05  08:00:00,0.897370673,0.04789288,0.04789288,0.04789288,0.200591887,0.043703861,0.269481251,0.318588794,1.873415106
 09/05  09:00:00,0.789028103,0.048209968,0.048209968,0.048209968,0.100295943,0.021851931,0.330413434,0.271144826,1.657364141
 09/05  10:00:00,0.782567319,0.047166568,0.047166568,0.047166568,0.077501396,0.016885578,0.346380073,0.277521703,1.642355773
 09/05  11:00:00,0.774750884,0.025030105,0.025030105,0.025030105,0.077501396,0.016885578,0.360615076,0.277606728,1.582449977
 09/05  12:00:00,0.742165777,0.007728212,0.007728212,0.007728212,0.077501396,0.016885578,0.350008239,0.272930352,1.482675978
 09/05  13:00:00,0.712890727,0,0,0,0.077501396,0.016885578,0.319023623,0.28236813,1.408669454
 09/05  14:00:00,0.703996029,0,0,0,0.077501396,0.016885578,0.294229244,0.298267811,1.390880058
 09/05  15:00:00,0.727372547,0,0,0,0.077501396,0.016885578,0.301025881,0.314847692,1.437633094
 09/05  16:00:00,0.837629943,0,0,0,0.086619235,0.018872124,0.342616945,0.372409639,1.658147886
 09/05  17:00:00,1.043938555,0,0,0,0.12764936,0.027811543,0.418947459,0.452418194,2.070765111
 09/05  18:00:00,1.209098427,0,0,0,0.237063108,0.051650011,0.3820837,0.491189608,2.371084854
 09/05  19:00:00,1.366305154,0,0,0,0.433096009,0.094360586,0.314732295,0.507004264,2.715498308
 09/05  20:00:00,1.611762257,0,0,0,0.647364604,0.141044253,0.281807005,0.524434395,3.206412514
 09/05  21:00:00,1.52918466,0,0,0,0.601775576,0.131111547,0.266994745,0.512190791,3.041257319
 09/05  22:00:00,1.226484161,0,0,0,0.45133162,0.098333661,0.216471391,0.44323549,2.435856323
 09/05  23:00:00,0.932324576,0,0,0,0.314564538,0.06853558,0.146949065,0.385163393,1.847537152
 09/05  24:00:00,0.632515033,0.004572085,0.004572085,0.004572085,0.159561679,0.034764424,0.097916052,0.318588794,1.257062237
 09/06  01:00:00,0.526022539,0.015486101,0.015486101,0.015486101,0.095737041,0.020858662,0.083492376,0.293336359,1.06590528
 09/06  02:00:00,0.480872042,0.024409668,0.024409668,0.024409668,0.06382468,0.01390577,0.071684567,0.289935358,0.993451421
 09/06  03:00:00,0.476667713,0.031776007,0.031776007,0.031776007,0.06382468,0.01390577,0.064195101,0.285854156,0.999775441
 09/06  04:00:00,0.482186823,0.038752408,0.038752408,0.038752408,0.06382468,0.01390577,0.073535988,0.275055977,1.024766462
 09/06  05:00:00,0.532533927,0.039835805,0.039835805,0.039835805,0.068383583,0.01489904,0.085363135,0.306940364,1.127627464
 09/06  06:00:00,0.698741331,0.035924286,0.035924286,0.035924286,0.12764936,0.027811543,0.135604735,0.354639407,1.452219234
 09/06  07:00:00,0.944034413,0.031916799,0.031916799,0.031916799,0.241622011,0.05264328,0.208909382,0.37683094,1.919790423
 09/06  08:00:00,0.885045798,0.035568005,0.035568005,0.035568005,0.200591887,0.043703861,0.269481251,0.318588794,1.824115606
 09/06  09:00:00,0.781926675,0.041108541,0.041108541,0.041108541,0.100295943,0.021851931,0.330413434,0.271144826,1.628958432
 09/06  10:00:00,0.787083896,0.051683145,0.051683145,0.051683145,0.077501396,0.016885578,0.346380073,0.277521703,1.660422081
 09/06  11:00:00,0.806353548,0.056632769,0.056632769,0.056632769,0.077501396,0.016885578,0.360615076,0.277606728,1.708860633
 09/06  12:00:00,0.778173506,0.043735941,0.043735941,0.043735941,0.077501396,0.016885578,0.350008239,0.272930352,1.626706894
 09/06  13:00:00,0.75406141,0.041170682,0.041170682,0.041170682,0.077501396,0.016885578,0.319023623,0.28236813,1.573352183
 09/06  14:00:00,0.745300747,0.041304718,0.041304718,0.041304718,0.077501396,0.016885578,0.294229244,0.298267811,1.55609893
 09/06  15:00:00,0.765615612,0.038243065,0.038243065,0.038243065,0.077501396,0.016885578,0.301025881,0.314847692,1.590605354
 09/06  16:00:00,0.873836822,0.036206879,0.036206879,0.036206879,0.086619235,0.018872124,0.342616945,0.372409639,1.802975402
 09/06  17:00:00,1.078370582,0.034432027,0.034432027,0.034432027,0.12764936,0.027811543,0.418947459,0.452418194,2.208493219
 09/06  18:00:00,1.237836676,0.028738248,0.028738248,0.028738248,0.237063108,0.051650011,0.3820837,0.491189608,2.486037847
 09/06  19:00:00,1.389938814,0.02363366,0.02363366,0.02363366,0.433096009,0.094360586,0.314732295,0.507004264,2.810032948
 09/06  20:00:00,1.632333725,0.020571468,0.020571468,0.020571468,0.647364604,0.141044253,0.281807005,0.524434395,3.288698386
 09/06  21:00:00,1.55311923,0.02393457,0.02393457,0.02393457,0.601775576,0.131111547,0.266994745,0.512190791,3.136995599
 09/06  22:00:00,1.255983576,0.029499415,0.029499415,0.029499415,0.45133162,0.098333661,0.216471391,0.44323549,2.553853983
 09/06  23:00:00,0.972645496,0.04032092,0.04032092,0.04032092,0.314564538,0.06853558,0.146949065,0.385163393,2.008820832
 09/06  24:00:00,0.676435165,0.048492216,0.048492216,0.048492216,0.159561679,0.034764424,0.097916052,0.318588794,1.432742762
 09/07  01:00:00,0.567380558,0.05684412,0.05684412,0.05684412,0.095737041,0.020858662,0.083492376,0.293336359,1.231337356
 09/07  02:00:00,0.519278299,0.062815924,0.062815924,0.062815924,0.06382468,0.01390577,0.071684567,0.289935358,1.147076446
 09/07  03:00:00,0.514535414,0.069643707,0.069643707,0.069643707,0.06382468,0.01390577,0.064195101,0.285854156,1.151246242
 09/07  04:00:00,0.517223772,0.073789357,0.073789357,0.073789357,0.06382468,0.01390577,0.073535988,0.275055977,1.164914258
 09/07  05:00:00,0.568633091,0.075934968,0.075934968,0.075934968,0.068383583,0.01489904,0.085363135,0.306940364,1.272024117
 09/07  06:00:00,0.745616547,0.082799502,0.082799502,0.082799502,0.12764936,0.027811543,0.135604735,0.354639407,1.639720098
 09/07  07:00:00,0.995092748,0.082975134,0.082975134,0.082975134,0.241622011,0.05264328,0.208909382,0.37683094,2.124023763
 09/07  08:00:00,0.928078038,0.078600245,0.078600245,0.078600245,0.200591887,0.043703861,0.269481251,0.318588794,1.996244566
 09/07  09:00:00,0.822776557,0.081958423,0.081958423,0.081958423,0.100295943,0.021851931,0.330413434,0.271144826,1.79235796
 09/07  10:00:00,0.837337985,0.101937235,0.101937235,0.101937235,0.077501396,0.016885578,0.346380073,0.277521703,1.86143844
 09/07  11:00:00,0.835585439,0.085864661,0.085864661,0.085864661,0.077501396,0.016885578,0.360615076,0.277606728,1.8257882
 09/07  12:00:00,0.815081714,0.08064415,0.08064415,0.08064415,0.077501396,0.016885578,0.350008239,0.272930352,1.774339729
 09/07  13:00:00,0.790259861,0.077369133,0.077369133,0.077369133,0.077501396,0.016885578,0.319023623,0.28236813,1.718145987
 09/07  14:00:00,0.774710873,0.070714844,0.070714844,0.070714844,0.077501396,0.016885578,0.294229244,0.298267811,1.673739434
 09/07  15:00:00,0.79039896,0.063026413,0.063026413,0.063026413,0.077501396,0.016885578,0.301025881,0.314847692,1.689738746
 09/07  16:00:00,0.891228779,0.053598836,0.053598836,0.053598836,0.086619235,0.018872124,0.342616945,0.372409639,1.87254323
 09/07  17:00:00,1.090270766,0.046332211,0.046332211,0.046332211,0.12764936,0.027811543,0.418947459,0.452418194,2.256093955
 09/07  18:00:00,1.249129837,0.04003141,0.04003141,0.04003141,0.237063108,0.051650011,0.3820837,0.491189608,2.531210494
 09/07  19:00:00,1.403522523,0.037217369,0.037217369,0.037217369,0.433096009,0.094360586,0.314732295,0.507004264,2.864367784
 09/07  20:00:00,1.646544064,0.034781807,0.034781807,0.034781807,0.647364604,0.141044253,0.281807005,0.524434395,3.345539742
 09/07  21:00:00,1.565079416,0.035894756,0.035894756,0.035894756,0.601775576,0.131111547,0.266994745,0.512190791,3.184836343
 09/07  22:00:00,1.269628714,0.043144553,0.043144553,0.043144553,0.45133162,0.098333661,0.216471391,0.44323549,2.608434535
 09/07  23:00:00,0.984092913,0.051768337,0.051768337,0.051768337,0.314564538,0.06853558,0.146949065,0.385163393,2.0546105
 09/07  24:00:00,0.689140355,0.061197406,0.061197406,0.061197406,0.159561679,0.034764424,0.097916052,0.318588794,1.483563522
 09/08  01:00:00,0.578726511,0.068190073,0.068190073,0.068190073,0.095737041,0.020858662,0.083492376,0.293336359,1.276721168
 09/08  02:00:00,0.528472577,0.072010203,0.072010203,0.072010203,0.06382468,0.01390577,0.071684567,0.289935358,1.183853561
 09/08  03:00:00,0.520127076,0.07523537,0.07523537,0.07523537,0.06382468,0.01390577,0.064195101,0.285854156,1.173612893
 09/08  04:00:00,0.518929214,0.075494799,0.075494799,0.075494799,0.06382468,0.01390577,0.073535988,0.275055977,1.171736026
 09/08  05:00:00,0.568613796,0.075915674,0.075915674,0.075915674,0.068383583,0.01489904,0.085363135,0.306940364,1.27194694
 09/08  06:00:00,0.741641543,0.078824499,0.078824499,0.078824499,0.12764936,0.027811543,0.135604735,0.354639407,1.623820085
 09/08  07:00:00,0.988594705,0.076477091,0.076477091,0.076477091,0.241622011,0.05264328,0.208909382,0.37683094,2.098031591
 09/08  08:00:00,0.919836286,0.070358493,0.070358493,0.070358493,0.200591887,0.043703861,0.269481251,0.318588794,1.963277558
 09/08  09:00:00,0.812470545,0.071652411,0.071652411,0.071652411,0.100295943,0.021851931,0.330413434,0.271144826,1.751133912
 09/08  10:00:00,0.827705025,0.092304274,0.092304274,0.092304274,0.077501396,0.016885578,0.346380073,0.277521703,1.822906597
 09/08  11:00:00,0.824896117,0.075175339,0.075175339,0.075175339,0.077501396,0.016885578,0.360615076,0.277606728,1.783030912
 09/08  12:00:00,0.802530432,0.068092868,0.068092868,0.068092868,0.077501396,0.016885578,0.350008239,0.272930352,1.724134601
 09/08  13:00:00,0.773275283,0.060384556,0.060384556,0.060384556,0.077501396,0.016885578,0.319023623,0.28236813,1.650207678
 09/08  14:00:00,0.753424069,0.04942804,0.04942804,0.04942804,0.077501396,0.016885578,0.294229244,0.298267811,1.588592218
 09/08  15:00:00,0.776558071,0.049185524,0.049185524,0.049185524,0.077501396,0.016885578,0.301025881,0.314847692,1.63437519
 09/08  16:00:00,0.878828485,0.041198542,0.041198542,0.041198542,0.086619235,0.018872124,0.342616945,0.372409639,1.822942054
 09/08  17:00:00,1.077615084,0.033676529,0.033676529,0.033676529,0.12764936,0.027811543,0.418947459,0.452418194,2.205471227
 09/08  18:00:00,1.236581261,0.027482833,0.027482833,0.027482833,0.237063108,0.051650011,0.3820837,0.491189608,2.481016187
 09/08  19:00:00,1.389801564,0.02349641,0.02349641,0.02349641,0.433096009,0.094360586,0.314732295,0.507004264,2.809483948
 09/08  20:00:00,1.634066286,0.022304029,0.022304029,0.022304029,0.647364604,0.141044253,0.281807005,0.524434395,3.29562863
 09/08  21:00:00,1.555282754,0.026098094,0.026098094,0.026098094,0.601775576,0.131111547,0.266994745,0.512190791,3.145649695
 09/08  22:00:00,1.258445759,0.031961598,0.031961598,0.031961598,0.45133162,0.098333661,0.216471391,0.44323549,2.563702715
 09/08  23:00:00,0.973498885,0.041174309,0.041174309,0.041174309,0.314564538,0.06853558,0.146949065,0.385163393,2.012234388
 09/08  24:00:00,0.680270832,0.052327883,0.052327883,0.052327883,0.159561679,0.034764424,0.097916052,0.318588794,1.44808543
